"","DV_Y","E1","E2","E3","E4","E5","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15"
"316",100.920656956585,-0.400257658388203,0.0295389967135592,0.200107165396835,-0.920721594954803,1.02187412530631,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"317",101.127300033879,0.479043239095414,0.278004939428088,1.41614983344354,0.27673434041193,-0.208090288515398,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"318",99.7450729868955,-0.589461393445318,-0.311814033957678,0.6487868478624,1.01545758155675,0.185603951819566,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0
"319",100.394552174497,1.97763838914934,0.42591220849326,0.484483459121297,-0.728828896869036,-0.838547168728754,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
"320",100.74741530921,0.430457737320846,0.246849191471301,0.0468988382217026,-0.279031201333003,-0.580136949119738,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0
"321",99.6152414444953,-1.23270390811129,-1.51223955670172,0.158727008011575,-0.257167948014702,-0.488458546494858,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1
"322",104.307013377475,0.566698421743681,3.14038606728149,-0.47208518664921,1.37638845383271,1.10972688141585,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
"323",98.4561292217493,1.02612989975347,-1.00175736691922,0.744971088925903,-0.209839505077921,-2.43651097148831,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
"324",100.869846524348,1.086130351815,0.0207469889915677,-0.141437624296508,1.04408902788089,-0.193481137889632,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1
"325",98.850800288323,0.593910608211666,-1.02659682429728,-0.354965199415367,0.47124783295922,-0.196743560559516,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
"326",102.754606683549,1.35549884446235,0.948514260929723,-0.621623413294248,0.896429446708462,0.879571179925092,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
"327",102.358983809645,1.40929246725729,0.90595278592079,-0.258215652035653,1.03076411247601,-0.585295283381183,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
"328",103.54789937461,-2.81116321082693,1.10759018131455,-0.71691592046093,0.26560056508998,-0.305582525398296,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0
"329",100.521995186249,2.668783597368,1.47757435167842,0.766025993504397,0.891374257837084,-0.896284111609172,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
"330",101.523773209447,0.000826167107255739,0.369547509895708,-0.39033894641709,-1.15863943017389,1.26058449447814,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
"331",101.405856550524,0.582180919157701,-0.442264154421257,0.588639573012914,-1.23849004958933,0.16214123866367,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"332",99.0102708859119,1.24254459502845,-0.802364447512872,0.0877352798714388,-0.680545842050855,-1.09589711156974,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"333",100.841549195266,0.434003655045316,0.399080583032833,0.718927284892263,-0.317438261008374,-1.74158981832726,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
"334",100.637572755347,-0.948956824853615,1.49250775915178,1.13555297897848,0.428924451822446,2.14358152384008,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1
"335",99.2865243226764,-2.06361948516254,0.946156167417985,0.123707569611817,-0.0778275801553663,-0.268782529602697,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1
"336",102.945945702824,-1.12260738163436,0.841777803688229,1.14009901954159,-0.875666042911567,-0.337564929446291,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"337",103.928275761397,-1.03720353497309,2.40543635888631,-1.16860724899059,1.9717032597102,-0.450291019472149,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"338",101.312412743818,0.0580320104311036,0.262532784747276,0.494862538591457,0.248646628741437,-0.357646353727222,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0
"339",97.8577345211452,0.900866598679809,-1.85647227789432,-0.987112216998299,0.436756789824335,-1.01697671565356,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0
"340",102.852383986092,0.852420362494889,1.73818547083539,0.0467856252163266,1.84349412723266,0.524648562565256,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"341",98.9685176002019,0.781201062679362,0.222952070309353,0.696737420786694,0.123425260150915,0.334493372612102,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"342",99.3164375936376,-0.139565180380392,-0.654133823453675,0.155200778798085,1.39652992670751,0.730748726500726,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1
"343",101.700058795088,0.758118508061571,0.0371395886492214,-1.37850364247572,0.0690768369158462,0.29251757368759,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
"344",99.5195744011779,1.18295058751639,-0.386210234795093,-0.388910364982392,-0.0407928712046347,-1.33367077965496,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
"345",99.7944977866216,1.0086917848965,-0.863292516413355,-0.853347082404857,-2.55854357417037,-0.0141691165800212,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"346",100.076145955882,0.206769661254057,-0.998545698055093,-0.181001457941362,-0.212981976866681,1.54666117523926,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1
"347",101.53370292849,-1.16374122498784,0.112417824145342,0.237649276607365,-0.0209426472551158,1.96271376223849,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
"348",100.856533336733,-0.623969509298213,-0.0150409671438585,-2.15716992544777,-0.658227211932579,-0.383180057026137,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
"349",104.25494091714,0.410113449212471,1.22669082094907,-0.956910134069221,-1.72531725047729,-1.02732302000477,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"350",100.773435793457,-1.02177460979823,0.391318215648057,0.394880908916279,-0.494522796124078,-0.0441100746363824,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
"351",98.1001651068965,0.899107917552583,-1.09376554083948,-0.924596505534107,1.31250477796955,1.26987039939861,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"352",101.10136946123,-1.31056148727236,0.444975611830685,1.29359614700345,-1.69641612085413,-1.50532406965826,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
"353",103.833486036358,-2.15413802547262,1.3716177296958,-0.412221053149507,-0.0920402414515071,-0.0298023638644151,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
"354",100.370983492754,-0.540796233367377,0.237145960396169,0.242348047145321,2.18678505313913,0.85320634252677,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1
"355",99.1185049446152,-0.654888512356844,-0.465117652603649,-1.11263030303767,1.50337511002313,-0.808029228720585,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
"356",100.600618194317,-0.585570262250613,-0.028162155861089,0.558520079982691,-1.68369313521342,-0.647651736035492,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
"357",100.667796280773,0.00707914428831627,-0.627045019945381,-0.610884830696086,0.630640104866207,-0.290907051922159,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
"358",99.7747962534152,-0.70361156885199,-0.307675111938275,-0.892348851410826,-0.391260595449349,2.23192096386752,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"359",102.67909691447,0.558334209410264,1.46321111136277,0.509837645561757,-0.534804226313095,-0.37590921409774,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"360",101.366748071784,1.25564134341722,0.386511211302076,-1.06230899887821,-1.00148982562879,-0.452268053995423,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"361",100.952136054714,-0.116358281109392,0.544268017163633,-0.251296295110088,0.27250706090816,2.05816402346733,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
"362",102.100619929092,-0.476548885976976,1.42429994712198,1.26092764808224,-0.0518600069554085,-0.841036961693741,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
"363",101.787642336705,-0.672375396089483,-0.806662427680432,-1.03770014209752,-0.471597631979169,-2.03455240278581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"364",100.415336807642,0.367218121397057,-0.471703475329174,0.380102406584158,0.863149847458089,-0.0135619139757635,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1
"365",101.844127825593,-0.0151150233182904,0.390540931450514,0.0772834631222509,-0.892489249267551,-0.181350620913103,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
"366",100.411896201626,-0.228109398682607,-0.315084935648127,1.60318489502916,1.73905809593483,-0.953173587607244,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
"367",100.556871913159,0.948350675797925,-0.617979296201626,-0.451815897195648,1.0076474518083,-0.595373710150229,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"368",99.6864454992234,-0.186503378377529,-0.223653693738257,1.81699317206959,-1.09645893125719,-0.440950421599574,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
"369",101.067458989069,2.02709899534594,1.82145936883438,-1.42564819694904,0.617268340605933,0.293843233295956,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1
"370",97.696486422241,0.155858243931448,-1.06529854764835,0.351117112262957,1.3911306636555,-0.402571034115663,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0
"371",103.299634807432,2.27319303458078,0.221468567045327,-0.815363406644834,0.584922676415846,-0.420613361344743,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"372",99.3451034649015,-0.213050210837376,0.324980919230353,1.15743121193716,2.05953967120772,1.54112339094031,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0
"373",98.4659577943012,-0.97851699130397,-1.02299457786925,0.446588698879641,0.744524216607625,-0.448735087706572,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0
"374",103.137718168358,-0.205424862866588,0.532337714215406,-0.67980435081768,-0.555694444002398,-0.575708675642457,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
"375",96.9158096462882,0.297250601693838,-0.288259301441338,1.25810740265784,-1.39610648155236,1.4342834620026,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"376",100.874077106039,1.03146368520788,0.413515309753102,-0.3427010348671,0.129558903024784,-0.0173120661244564,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1
"377",100.456786122987,0.747593402700904,-1.05381459274255,-1.15618012694359,0.820052518425349,0.0698179096746543,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"378",99.4773930330053,-0.458366991935274,-0.0736799538629999,-0.281199727828955,0.127505376602546,0.879655201541333,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"379",101.428059767026,-0.428265340743249,0.776083140410572,0.499776937067869,1.13888381346348,-2.1103572620234,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
"380",99.218739255227,0.203207974318972,-0.898638276406739,1.04432418105154,-0.0392986151483388,-0.0191753341329421,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"381",99.0579106503158,0.49345081429019,-1.31660721431618,-2.02880056237217,0.916002821035446,-1.89404229456176,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1
"382",98.7011952415799,-0.97952667217979,-1.99913346130736,-0.45484753984987,-0.1652448098323,0.157506260843037,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
"383",100.333895334223,1.06260087774544,-0.571025033114417,-1.98409114607162,0.702797913466044,-0.723856225570297,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
"384",100.012911361109,-0.105616400420251,-0.470154113818188,0.289790009072098,-0.247686049430948,-0.213609601822179,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1
"385",102.910060007004,1.56240528062677,0.980212105679896,-1.18752353465546,-0.338788994290084,0.654871908944867,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
"386",98.390279572458,1.79138051384423,-0.537418892679324,0.207703106212272,-0.511724256055113,1.93870690752304,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0
"387",101.626239698728,-2.29533851322077,1.13127217739691,-0.728332665745999,1.85635335632169,0.845569932548205,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1
"388",97.2873085935578,1.14916938049864,-1.36544274819777,-0.892100891491337,0.189968874912748,2.68434616131008,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
"389",99.0769632464852,0.788722314752345,-0.311432386897108,1.21470336615495,-0.398183831782698,-0.83620827171649,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
"390",98.696351039796,0.175692688381277,-0.981674377576943,-0.052264366097396,1.05104860089918,0.699515621791033,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"391",98.9438313483362,-1.33962450478655,-1.13506375520376,1.06448853374209,1.02141947572698,-1.29617011220372,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
"392",101.464771974121,-0.587436583604233,0.406040562860317,0.968579320587882,2.33668611431109,-1.46256511274855,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
"393",100.953522120857,-0.123283749767271,-0.933297745248332,-1.19482366633375,-1.36580204122585,-0.0357447602016242,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"394",100.995074627326,0.933718574883096,0.532414211782754,0.28690176973968,0.209497707571671,0.915413358690042,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
"395",103.061349033179,-2.39419967594026,1.08942754916454,-1.04346938100502,-0.507222114810678,0.715766064342542,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
"396",101.954896656556,-0.0322328182501818,1.05888907508195,0.367369226099591,-0.187357727780489,0.643068869338414,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1
"397",99.2161861209723,0.133243410169945,-2.16534393914871,-0.539168339080607,0.473577600228994,-1.7161888499592,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
"398",101.539704389921,0.840963799926118,0.284095662837975,-2.63222614502708,-0.544330739131494,1.30003855671861,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
"399",97.9540476692505,0.46464145912046,-1.55991344107621,-0.334664047684616,-0.390033974413832,0.957295021486302,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
"400",101.401947528653,-0.687291339757604,-0.458921732186955,-1.13219065456584,0.823279487467197,0.0167210822625768,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
"401",99.1739866414419,0.0853073172893212,-0.664524867752621,-0.477776299603958,1.35976743007513,0.945266361755965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"402",99.8152108502832,-0.538932504952723,0.723401747964026,0.520371124492326,-0.426875567997971,0.245606600737297,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0
"403",98.5262270023182,0.108271553746042,-0.0191899491900391,-0.0276950845486101,0.790755685725853,0.68645142227939,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0
"404",101.454092436483,1.36441999805761,0.513206534835904,-0.372384818120013,0.0923666885212171,0.532663331485665,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"405",99.0209716197668,0.0890350014968436,-1.23517829482543,1.19188599218515,-0.422382606507082,-0.0784299656378291,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"406",103.142230400743,0.105237487263506,1.88673599334898,-0.255412362564452,-0.246480150239966,0.292371880132469,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
"407",100.321487021956,0.0672009555865233,0.165126588177395,-0.457406287928216,0.208860174088526,0.215691101761002,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1
"408",100.907360404313,-1.08585735724304,0.861487553716508,-0.724370320632487,0.0489311274187491,1.79680421895218,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1
"409",101.648482940184,0.96435082734537,0.260706284807162,-1.122465831679,1.87646628072125,-0.360289707982658,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"410",98.7834375840319,2.6814626576875,-0.651808376406142,0.116232402216265,-0.239751623702235,-1.27654912655969,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"411",99.452255471696,1.18960923526501,-1.05560976461129,1.12862324736235,-0.351666119628253,-0.548035301048483,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
"412",98.9595983682734,-2.56441242978219,-1.080232064888,-0.714992615628725,0.415723348679612,0.126917880560737,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
"413",102.102693644568,-0.011495617717745,1.73297350417003,1.27854063403317,1.75048785408117,-0.883531021839037,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
"414",99.6339568577104,1.85684683555724,0.364298966970354,-0.128523083544798,-0.745971621699661,0.31783045729568,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
"415",96.3958845559908,1.68820714554734,-2.57952726907613,-0.36425674313367,-0.847818003264364,0.445035210263809,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
"416",102.135669594044,1.77980199196229,1.28742804607831,-0.149089872772107,-1.847766263549,0.121023873121456,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0
"417",101.135785971532,-0.776428759586193,0.214907926900356,-1.27016753254735,-1.73243913847911,-1.37570844390705,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
"418",104.623943756169,-0.759704588630567,2.08962621188573,-0.410923911045089,0.274868337126421,-0.677030836272414,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1
"419",102.893786129112,0.519265523449569,0.955606827165074,1.28056720962914,-1.1687126034923,1.00299411933633,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
"420",102.12366264277,0.899268145486989,0.358796772604995,0.848725432550804,-0.757827033545803,0.519458457131574,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
"421",101.036245441387,0.350590925528621,-1.0121544870906,-1.37565552610638,-0.986294603655146,0.00107190329134455,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
"422",100.994328937306,-1.12348494136625,-0.471206726810119,-0.960408151816107,1.82565044282424,0.553176546647026,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
"423",100.86267143939,1.5081746861898,1.16689179496193,-0.684571982826237,-0.817559392023866,-0.756911487412736,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"424",100.030944180448,0.334050771776445,-1.90180176308593,-1.18891157750435,0.65376827066094,1.44384668797914,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
"425",98.4352675925736,-1.64249486744351,-1.22412913937341,1.78583754987291,-2.77139994563108,0.945587357729225,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0
"426",101.148650497755,0.3780579574155,0.0564368141378958,0.101406746883186,-0.487913867951747,0.612391778061922,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
"427",102.726491884505,-0.304576870555297,-0.645297601267682,-1.32129228245314,-0.268967064878819,-2.75304228599149,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
"428",100.104750510689,0.00561112610516995,-0.285220369655791,0.473783585021164,-0.238579440405207,0.617521825538715,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"429",98.5580434506511,-1.25405275757702,-1.51671602829721,-0.426163415208165,-1.37678131535728,0.61321649135584,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
"430",99.2536399228836,1.13454983306328,-1.11690800749838,-0.983304682893643,0.069169096650848,0.364654855232304,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
"431",99.2897577126187,-2.012541331114,-1.01534621154153,0.192387914178329,0.367007254629465,-1.06487025350794,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0
"432",100.274986542064,0.608920947302084,-0.675664464682802,-0.0805367928549034,-0.312399759751898,-2.01840048214144,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
"433",98.059879427874,0.216923578888176,-0.80735448481141,-0.38840366873863,-0.343671033804549,0.0419077429765795,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0
"434",99.6283826125727,-2.05084468794603,-0.729039059610992,0.209428415686116,-0.869829412496884,1.50213803479125,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
"435",100.874227915088,-1.24891153899437,0.991014080567872,0.498569752236366,-1.32870398253505,-0.249034191108275,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
"436",101.432722448781,0.617118788373774,0.333247590574755,0.781171684466851,-0.0730786468432538,-0.386005765925659,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
"437",97.539655086322,1.78791007756908,-1.18488787727689,0.597042784564219,-1.35451663109582,-2.05710237463546,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
"438",101.596374668589,0.461172691546946,1.27179897227579,-0.723641120660582,-0.0153670862676676,0.159855370523066,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1
"439",98.5146552015186,-0.0512945653250236,-1.10329779540464,-0.584555033161175,0.738665796589025,0.590363931705942,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0
"440",102.060657305549,0.689983563892174,0.581808870138479,1.317327731312,-0.821918750938762,-0.390569432127446,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1
"441",97.678782082573,-0.856636953336094,-1.26918447045809,1.39997685192254,0.515790406114935,1.17268149752431,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
"442",99.461303012714,-1.80266231548841,-1.46876186075899,0.757998621732983,-1.0195750712267,-1.0905202954078,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0
"443",102.780806298409,2.22951404688088,-0.652819173357855,-0.199992338357191,1.76705988253767,-1.85414410656274,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
"444",100.18903366576,1.44116976006417,-0.335261045406112,-0.175962751868512,-0.399364481822467,0.504649764188948,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
"445",100.653008504097,0.339339505539041,0.548360819446648,1.08541223582881,0.812423091977973,-1.55482040851039,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"446",99.7295318569746,0.174897483843382,0.0852648954457997,0.20403878882713,0.680424722397646,-0.723161493253778,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
"447",99.441023298714,0.663157119612698,-0.754899954069598,1.0884672208531,-0.253177640901246,1.15549790511203,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
"448",103.336201527409,-0.543089408451041,0.908925874973586,0.531930399408689,0.122495169416102,0.843082752864184,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
"449",101.625257672053,1.23601879182418,2.01413500122175,1.97993991377162,0.273858477620532,-0.904681029686198,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"450",102.474019728157,2.69364898397626,1.53383639856905,0.282728546196727,-1.00141699580099,-1.06191006145566,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0
"451",99.0917870767082,0.527105695402945,-0.693294286607461,0.827438458170955,0.142470813059887,1.12906395984057,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
"452",100.358108156264,0.392528443835608,0.490190717150499,1.07850236286005,-0.159679352393331,0.803218180873308,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
"453",102.727361411305,0.388343106498172,0.868686474352006,-0.24236312428869,0.362035067660468,0.382211290176236,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"454",104.791969136778,0.897116071971856,1.48812383846264,-0.58155610530945,1.22380540987211,-0.153288885586007,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
"455",100.802764018439,-0.855422237286004,0.0572871556485722,-0.372163704107951,0.446400146494976,-0.811344855079857,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
"456",99.2800505629112,1.53120492604469,-0.348315162594056,-1.43928070020971,0.113419996021634,2.22278312573132,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1
"457",101.981932514639,-0.0172380577456504,1.75336880479452,-1.73512503323648,-2.25917643945741,0.420707461702169,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
"458",102.781332354647,-0.652049623934594,1.2770544495935,-1.40367373993307,-0.19375285453659,0.770490329475478,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
"459",99.5235250944702,-0.15118228405802,0.371678771042714,2.07482562272117,-0.0968808571659447,-1.82035291998139,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"460",100.427311326871,2.05709790210379,-0.77217243222127,-1.26705570028898,-2.75948796212289,-0.633598757516539,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"461",98.8669219232657,1.40750269438775,-2.0047582272363,-0.421887178588935,0.591119152095709,0.0405860587646256,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
"462",100.153725978439,0.737193309820509,0.735673657907943,-0.180468359587966,-0.0841844520847362,-1.90501456185418,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"463",100.967876798328,-0.355612989250301,0.682398997737873,0.319036606672019,0.766200969585851,0.143700144390869,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
"464",102.54985353455,0.88604929217481,0.921306049985503,1.86892462856149,0.165936534544257,-0.370496056287423,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
"465",99.1208099290044,-0.564804761605946,-0.43676428889465,0.457417020281578,-1.11239545116155,1.53932641176079,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
"466",98.2507950237087,-1.4044653428966,-1.50642271860748,-0.407012086416867,-1.0673766001707,0.563533736723764,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1
"467",100.741428868698,-0.626031200505857,0.289623482351991,0.068238797168223,-0.115107027608054,1.12140660073933,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"468",103.702507027809,-1.63208119604052,1.89427913391543,-1.97335302137514,0.427596372324251,1.0303837154583,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
"469",99.6739598585299,1.0315634635416,0.263038328130564,1.84221180926567,0.777641892433258,-1.81789033001305,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"470",100.239875918274,0.287517545929234,-0.0535674026740167,-0.0759388734060754,0.908740011160516,1.09821624696775,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
"471",102.609207404342,2.13689817497192,0.991798841957182,1.52752530420454,-0.0350026749124953,0.743347221339119,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0
"472",98.519472419253,0.70704334431658,-1.86059279875529,-1.50829852558234,0.207326235735257,1.14813081005195,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0
"473",99.5456376088558,0.144197766565501,0.0101225148904574,0.699563932268489,0.50998293944056,0.78199386940383,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
"474",99.8842461532495,0.159010444083499,-0.590017080065294,0.176681264843326,-0.588893753796936,0.221503565345458,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"475",101.334201918135,0.78158781945355,0.294115929374009,0.11197005925538,0.23560964873148,-0.479538766143727,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"476",102.675997618252,-1.50789975503089,1.06859031256387,-0.274751707382753,0.183249335248747,0.587248150502474,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1
"477",98.2604021336578,2.13760649566176,-1.54113597739607,-0.0863609778734806,-0.522556297229984,0.132008750776204,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"478",100.055185850014,-0.540237011208207,0.225629004437517,0.173593365898937,-0.14502504602084,1.65987515301587,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
"479",100.275394061527,1.27846095024265,0.131060787418622,0.0538705708684098,-0.275807634723773,-0.377234712837126,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
"480",98.308886829163,0.875497160938034,-1.4169529022991,0.429358019151307,-0.561930934521108,-0.625343591420151,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1
"481",101.827517385284,-1.2059057110703,-0.485642921572606,-0.687849687309873,-0.311670468142599,0.337889166725718,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"482",97.097676241664,0.847207883270203,-1.75949715404162,-1.10554725807938,2.35659488368447,-0.331364063395304,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1
